x,y
65425,1521679065240000
65426,1521729895120000
65427,1521780725920000
65428,1521831557650000
65429,1521882390290000
65430,1521933223860000
65431,1521984058340000
65432,1522034893750000
65433,1522085730080000
65434,1522136567320000
65435,1522187405490000
65436,1522238244580000
65437,1522289084600000
65438,1522339925530000
65439,1522390767380000
65440,1522441610160000
65441,1522492453850000
65442,1522543298470000
65443,1522594144010000
65444,1522644990470000
65445,1522695837850000
65446,1522746686150000
65447,1522797535370000
65448,1522848385510000
65449,1522899236580000
65450,1522950088560000
65451,1523000941470000
65452,1523051795290000
65453,1523102650040000
65454,1523153505710000
65455,1523204362300000
65456,1523255219810000
65457,1523306078240000
65458,1523356937600000
65459,1523407797870000
65460,1523458659070000
65461,1523509521180000
65462,1523560384220000
65463,1523611248180000
65464,1523662113060000
65465,1523712978860000
65466,1523763845580000
65467,1523814713230000
65468,1523865581790000
65469,1523916451270000
65470,1523967321680000
65471,1524018193010000
65472,1524069065260000
65473,1524119938430000
65474,1524170812520000
65475,1524221687530000
65476,1524272563460000
65477,1524323440310000
65478,1524374318090000
65479,1524425196790000
65480,1524476076400000
65481,1524526956940000
65482,1524577838400000
65483,1524628720780000
65484,1524679604080000
65485,1524730488300000
65486,1524781373450000
65487,1524832259510000
65488,1524883146500000
65489,1524934034410000
65490,1524984923240000
65491,1525035812980000
65492,1525086703660000
65493,1525137595250000
65494,1525188487760000
65495,1525239381190000
65496,1525290275550000
65497,1525341170830000
65498,1525392067020000
65499,1525442964140000
65500,1525493862180000
65501,1525544761140000
65502,1525595661030000
65503,1525646561830000
65504,1525697463550000
65505,1525748366200000
65506,1525799269770000
65507,1525850174250000
65508,1525901079660000
65509,1525951985990000
65510,1526002893250000
65511,1526053801420000
65512,1526104710510000
65513,1526155620530000
65514,1526206531460000
65515,1526257443320000
65516,1526308356100000
65517,1526359269800000
65518,1526410184420000
65519,1526461099960000
65520,1526512016430000
65521,1526562933810000
65522,1526613852120000
65523,1526664771350000
65524,1526715691500000
65525,1526766612560000
65526,1526817534560000
65527,1526868457470000
65528,1526919381300000
65529,1526970306060000
65530,1527021231730000
65531,1527072158330000
65532,1527123085850000
65533,1527174014290000
65534,1527224943650000
65535,1527275873930000
65536,1527326805130000
65537,1527377737260000
65538,1527428670310000
65539,1527479604270000
65540,1527530539160000
65541,1527581474970000
65542,1527632411700000
65543,1527683349350000
65544,1527734287930000
65545,1527785227420000
65546,1527836167840000
65547,1527887109180000
65548,1527938051440000
65549,1527988994620000
65550,1528039938720000
65551,1528090883740000
65552,1528141829680000
65553,1528192776550000
65554,1528243724340000
65555,1528294673040000
65556,1528345622670000
65557,1528396573220000
65558,1528447524690000
65559,1528498477090000
65560,1528549430400000
65561,1528600384640000
65562,1528651339790000
65563,1528702295870000
65564,1528753252870000
65565,1528804210790000
65566,1528855169640000
65567,1528906129400000
65568,1528957090090000
65569,1529008051690000
65570,1529059014220000
65571,1529109977670000
65572,1529160942040000
65573,1529211907330000
65574,1529262873540000
65575,1529313840680000
65576,1529364808730000
65577,1529415777710000
65578,1529466747610000
65579,1529517718430000
65580,1529568690170000
65581,1529619662830000
65582,1529670636420000
65583,1529721610920000
65584,1529772586350000
65585,1529823562700000
65586,1529874539970000
65587,1529925518160000
65588,1529976497270000
65589,1530027477310000
65590,1530078458260000
65591,1530129440140000
65592,1530180422940000
65593,1530231406660000
65594,1530282391300000
65595,1530333376860000
65596,1530384363340000
65597,1530435350750000
65598,1530486339070000
65599,1530537328320000
65600,1530588318490000
65601,1530639309580000
65602,1530690301590000
65603,1530741294530000
65604,1530792288380000
65605,1530843283160000
65606,1530894278860000
65607,1530945275480000
65608,1530996273020000
65609,1531047271480000
65610,1531098270860000
65611,1531149271170000
65612,1531200272390000
65613,1531251274540000
65614,1531302277610000
65615,1531353281600000
65616,1531404286520000
65617,1531455292350000
65618,1531506299110000
65619,1531557306780000
65620,1531608315380000
65621,1531659324900000
65622,1531710335340000
65623,1531761346700000
65624,1531812358990000
65625,1531863372190000
65626,1531914386320000
65627,1531965401370000
65628,1532016417340000
65629,1532067434230000
65630,1532118452050000
65631,1532169470780000
65632,1532220490440000
65633,1532271511010000
65634,1532322532510000
65635,1532373554930000
65636,1532424578280000
65637,1532475602540000
65638,1532526627730000
65639,1532577653830000
65640,1532628680860000
65641,1532679708810000
65642,1532730737680000
65643,1532781767480000
65644,1532832798190000
65645,1532883829830000
65646,1532934862380000
65647,1532985895860000
65648,1533036930260000
65649,1533087965590000
65650,1533139001830000
65651,1533190039000000
65652,1533241077080000
65653,1533292116090000
65654,1533343156020000
65655,1533394196870000
65656,1533445238650000
65657,1533496281340000
65658,1533547324960000
65659,1533598369490000
65660,1533649414950000
65661,1533700461340000
65662,1533751508640000
65663,1533802556860000
65664,1533853606010000
65665,1533904656080000
65666,1533955707060000
65667,1534006758970000
65668,1534057811810000
65669,1534108865560000
65670,1534159920240000
65671,1534210975830000
65672,1534262032350000
65673,1534313089790000
65674,1534364148150000
65675,1534415207440000
65676,1534466267640000
65677,1534517328770000
65678,1534568390820000
65679,1534619453790000
65680,1534670517680000
65681,1534721582490000
65682,1534772648230000
65683,1534823714880000
65684,1534874782460000
65685,1534925850960000
65686,1534976920380000
65687,1535027990730000
65688,1535079061990000
65689,1535130134180000
65690,1535181207290000
65691,1535232281320000
65692,1535283356270000
65693,1535334432140000
65694,1535385508940000
65695,1535436586650000
65696,1535487665290000
65697,1535538744850000
65698,1535589825330000
65699,1535640906730000
65700,1535691989060000
65701,1535743072310000
65702,1535794156470000
65703,1535845241560000
65704,1535896327580000
65705,1535947414510000
65706,1535998502360000
65707,1536049591140000
65708,1536100680840000
65709,1536151771460000
65710,1536202863000000
65711,1536253955460000
65712,1536305048850000
65713,1536356143160000
65714,1536407238380000
65715,1536458334540000
65716,1536509431610000
65717,1536560529600000
65718,1536611628520000
65719,1536662728350000
65720,1536713829110000
65721,1536764930790000
65722,1536816033400000
65723,1536867136920000
65724,1536918241370000
65725,1536969346730000
65726,1537020453020000
65727,1537071560240000
65728,1537122668370000
65729,1537173777420000
65730,1537224887400000
65731,1537275998300000
65732,1537327110120000
65733,1537378222860000
65734,1537429336520000
65735,1537480451110000
65736,1537531566620000
65737,1537582683040000
65738,1537633800400000
65739,1537684918670000
65740,1537736037860000
65741,1537787157980000
65742,1537838279020000
65743,1537889400980000
65744,1537940523860000
65745,1537991647660000
65746,1538042772390000
65747,1538093898030000
65748,1538145024600000
65749,1538196152090000
65750,1538247280500000
65751,1538298409840000
65752,1538349540090000
65753,1538400671270000
65754,1538451803370000
65755,1538502936390000
65756,1538554070340000
65757,1538605205200000
65758,1538656340990000
65759,1538707477700000
65760,1538758615330000
65761,1538809753880000
65762,1538860893350000
65763,1538912033750000
65764,1538963175070000
65765,1539014317310000
65766,1539065460470000
65767,1539116604550000
65768,1539167749560000
65769,1539218895490000
65770,1539270042340000
65771,1539321190110000
65772,1539372338800000
65773,1539423488410000
65774,1539474638950000
65775,1539525790410000
65776,1539576942790000
65777,1539628096090000
65778,1539679250320000
65779,1539730405460000
65780,1539781561530000
65781,1539832718520000
65782,1539883876430000
65783,1539935035270000
65784,1539986195020000
65785,1540037355700000
65786,1540088517300000
65787,1540139679820000
65788,1540190843260000
65789,1540242007630000
65790,1540293172910000
65791,1540344339120000
65792,1540395506250000
65793,1540446674310000
65794,1540497843280000
65795,1540549013180000
65796,1540600184000000
65797,1540651355740000
65798,1540702528400000
65799,1540753701980000
65800,1540804876490000
65801,1540856051920000
65802,1540907228270000
65803,1540958405540000
65804,1541009583730000
65805,1541060762850000
65806,1541111942890000
65807,1541163123850000
65808,1541214305730000
65809,1541265488530000
65810,1541316672260000
65811,1541367856910000
65812,1541419042480000
65813,1541470228970000
65814,1541521416380000
65815,1541572604720000
65816,1541623793980000
65817,1541674984160000
65818,1541726175260000
65819,1541777367280000
65820,1541828560230000
65821,1541879754100000
65822,1541930948890000
65823,1541982144600000
65824,1542033341230000
65825,1542084538790000
65826,1542135737270000
65827,1542186936660000
65828,1542238136990000
65829,1542289338230000
65830,1542340540400000
65831,1542391743480000
65832,1542442947490000
65833,1542494152430000
65834,1542545358280000
65835,1542596565060000
65836,1542647772750000
65837,1542698981370000
65838,1542750190920000
65839,1542801401380000
65840,1542852612770000
65841,1542903825070000
65842,1542955038310000
65843,1543006252460000
65844,1543057467530000
65845,1543108683530000
65846,1543159900450000
65847,1543211118290000
65848,1543262337050000
65849,1543313556730000
65850,1543364777340000
65851,1543415998870000
65852,1543467221320000
65853,1543518444690000
65854,1543569668990000
65855,1543620894210000
65856,1543672120350000
65857,1543723347410000
65858,1543774575390000
65859,1543825804300000
65860,1543877034120000
65861,1543928264870000
65862,1543979496550000
65863,1544030729140000
65864,1544081962660000
65865,1544133197090000
65866,1544184432450000
65867,1544235668740000
65868,1544286905940000
65869,1544338144070000
65870,1544389383120000
65871,1544440623090000
65872,1544491863980000
65873,1544543105800000
65874,1544594348530000
65875,1544645592190000
65876,1544696836780000
65877,1544748082280000
65878,1544799328700000
65879,1544850576050000
65880,1544901824320000
65881,1544953073520000
65882,1545004323630000
65883,1545055574670000
65884,1545106826630000
65885,1545158079510000
65886,1545209333310000
65887,1545260588040000
65888,1545311843680000
65889,1545363100250000
65890,1545414357740000
65891,1545465616160000
65892,1545516875490000
65893,1545568135750000
65894,1545619396930000
65895,1545670659040000
65896,1545721922060000
65897,1545773186010000
65898,1545824450880000
65899,1545875716670000
65900,1545926983380000
65901,1545978251020000
65902,1546029519580000
65903,1546080789060000
65904,1546132059460000
65905,1546183330790000
65906,1546234603030000
65907,1546285876200000
65908,1546337150290000
65909,1546388425310000
65910,1546439701240000
65911,1546490978100000
65912,1546542255880000
65913,1546593534580000
65914,1546644814210000
65915,1546696094760000
65916,1546747376230000
65917,1546798658620000
65918,1546849941930000
65919,1546901226170000
65920,1546952511330000
65921,1547003797410000
65922,1547055084410000
65923,1547106372340000
65924,1547157661180000
65925,1547208950950000
65926,1547260241640000
65927,1547311533260000
65928,1547362825800000
65929,1547414119250000
65930,1547465413640000
65931,1547516708940000
65932,1547568005160000
65933,1547619302310000
65934,1547670600380000
65935,1547721899370000
65936,1547773199290000
65937,1547824500130000
65938,1547875801890000
65939,1547927104570000
65940,1547978408170000
65941,1548029712700000
65942,1548081018150000
65943,1548132324520000
65944,1548183631810000
65945,1548234940030000
65946,1548286249170000
65947,1548337559230000
65948,1548388870210000
65949,1548440182110000
65950,1548491494940000
65951,1548542808690000
65952,1548594123360000
65953,1548645438960000
65954,1548696755470000
65955,1548748072910000
65956,1548799391270000
65957,1548850710560000
65958,1548902030760000
65959,1548953351890000
65960,1549004673940000
65961,1549055996910000
65962,1549107320810000
65963,1549158645630000
65964,1549209971370000
65965,1549261298030000
65966,1549312625620000
65967,1549363954120000
65968,1549415283550000
65969,1549466613910000
65970,1549517945180000
65971,1549569277380000
65972,1549620610500000
65973,1549671944540000
65974,1549723279500000
65975,1549774615390000
65976,1549825952200000
65977,1549877289930000
65978,1549928628580000
65979,1549979968160000
65980,1550031308660000
65981,1550082650080000
65982,1550133992420000
65983,1550185335690000
65984,1550236679870000
65985,1550288024980000
65986,1550339371020000
65987,1550390717970000
65988,1550442065850000
65989,1550493414650000
65990,1550544764370000
65991,1550596115020000
65992,1550647466590000
65993,1550698819080000
65994,1550750172490000
65995,1550801526820000
65996,1550852882080000
65997,1550904238260000
65998,1550955595360000
65999,1551006953390000
66000,1551058312340000
66001,1551109672210000
66002,1551161033000000
66003,1551212394710000
66004,1551263757350000
66005,1551315120910000
66006,1551366485390000
66007,1551417850800000
66008,1551469217120000
66009,1551520584370000
66010,1551571952540000
66011,1551623321640000
66012,1551674691660000
66013,1551726062600000
66014,1551777434460000
66015,1551828807240000
66016,1551880180950000
66017,1551931555580000
66018,1551982931130000
66019,1552034307600000
66020,1552085685000000
66021,1552137063320000
66022,1552188442560000
66023,1552239822730000
66024,1552291203810000
66025,1552342585820000
66026,1552393968760000
66027,1552445352610000
66028,1552496737390000
66029,1552548123090000
66030,1552599509710000
66031,1552650897260000
66032,1552702285720000
66033,1552753675110000
66034,1552805065430000
66035,1552856456660000
66036,1552907848820000
66037,1552959241900000
66038,1553010635900000
66039,1553062030830000
66040,1553113426670000
66041,1553164823440000
66042,1553216221140000
66043,1553267619750000
66044,1553319019290000
66045,1553370419750000
66046,1553421821140000
66047,1553473223440000
66048,1553524626670000
66049,1553576030820000
66050,1553627435890000
66051,1553678841890000
66052,1553730248810000
66053,1553781656650000
66054,1553833065420000
66055,1553884475100000
66056,1553935885710000
66057,1553987297240000
66058,1554038709700000
66059,1554090123070000
66060,1554141537370000
66061,1554192952600000
66062,1554244368740000
66063,1554295785810000
66064,1554347203800000
66065,1554398622710000
66066,1554450042550000
66067,1554501463310000
66068,1554552884990000
66069,1554604307590000
66070,1554655731120000
66071,1554707155560000
66072,1554758580940000
66073,1554810007230000
66074,1554861434450000
66075,1554912862590000
66076,1554964291650000
66077,1555015721630000
66078,1555067152540000
66079,1555118584370000
66080,1555170017120000
66081,1555221450800000
66082,1555272885400000
66083,1555324320920000
66084,1555375757360000
66085,1555427194730000
66086,1555478633010000
66087,1555530072230000
66088,1555581512360000
66089,1555632953420000
66090,1555684395400000
66091,1555735838300000
66092,1555787282120000
66093,1555838726870000
66094,1555890172540000
66095,1555941619130000
66096,1555993066650000
66097,1556044515090000
66098,1556095964450000
66099,1556147414730000
66100,1556198865940000
66101,1556250318070000
66102,1556301771120000
66103,1556353225100000
66104,1556404679990000
66105,1556456135810000
66106,1556507592560000
66107,1556559050220000
66108,1556610508810000
66109,1556661968320000
66110,1556713428760000
66111,1556764890110000
66112,1556816352390000
66113,1556867815590000
66114,1556919279720000
66115,1556970744770000
66116,1557022210740000
66117,1557073677630000
66118,1557125145450000
66119,1557176614190000
66120,1557228083850000
66121,1557279554430000
66122,1557331025940000
66123,1557382498370000
66124,1557433971720000
66125,1557485446000000
66126,1557536921190000
66127,1557588397320000
66128,1557639874360000
66129,1557691352330000
66130,1557742831220000
66131,1557794311030000
66132,1557845791760000
66133,1557897273420000
66134,1557948756000000
66135,1558000239500000
66136,1558051723930000
66137,1558103209280000
66138,1558154695550000
66139,1558206182750000
66140,1558257670860000
66141,1558309159900000
66142,1558360649870000
66143,1558412140750000
66144,1558463632560000
66145,1558515125290000
66146,1558566618950000
66147,1558618113530000
66148,1558669609030000
66149,1558721105450000
66150,1558772602800000
66151,1558824101060000
66152,1558875600260000
66153,1558927100370000
66154,1558978601410000
66155,1559030103370000
66156,1559081606250000
66157,1559133110060000
66158,1559184614790000
66159,1559236120440000
66160,1559287627010000
66161,1559339134510000
66162,1559390642930000
66163,1559442152270000
66164,1559493662540000
66165,1559545173730000
66166,1559596685840000
66167,1559648198880000
66168,1559699712830000
66169,1559751227710000
66170,1559802743520000
66171,1559854260240000
66172,1559905777890000
66173,1559957296470000
66174,1560008815960000
66175,1560060336380000
66176,1560111857720000
66177,1560163379980000
66178,1560214903170000
66179,1560266427280000
66180,1560317952310000
66181,1560369478270000
66182,1560421005150000
66183,1560472532950000
66184,1560524061670000
66185,1560575591320000
66186,1560627121890000
66187,1560678653380000
66188,1560730185800000
66189,1560781719140000
66190,1560833253400000
66191,1560884788590000
66192,1560936324700000
66193,1560987861730000
66194,1561039399680000
66195,1561090938560000
66196,1561142478360000
66197,1561194019080000
66198,1561245560730000
66199,1561297103290000
66200,1561348646790000
66201,1561400191200000
66202,1561451736540000
66203,1561503282800000
66204,1561554829980000
66205,1561606378090000
66206,1561657927120000
66207,1561709477070000
66208,1561761027950000
66209,1561812579750000
66210,1561864132470000
66211,1561915686110000
66212,1561967240680000
66213,1562018796170000
66214,1562070352590000
66215,1562121909920000
66216,1562173468180000
66217,1562225027370000
66218,1562276587470000
66219,1562328148500000
66220,1562379710450000
66221,1562431273330000
66222,1562482837130000
66223,1562534401850000
66224,1562585967490000
66225,1562637534060000
66226,1562689101550000
66227,1562740669960000
66228,1562792239300000
66229,1562843809560000
66230,1562895380740000
66231,1562946952840000
66232,1562998525870000
66233,1563050099820000
66234,1563101674700000
66235,1563153250500000
66236,1563204827220000
66237,1563256404860000
66238,1563307983430000
66239,1563359562920000
66240,1563411143330000
66241,1563462724670000
66242,1563514306930000
66243,1563565890110000
66244,1563617474220000
66245,1563669059240000
66246,1563720645200000
66247,1563772232070000
66248,1563823819870000
66249,1563875408590000
66250,1563926998230000
66251,1563978588800000
66252,1564030180290000
66253,1564081772700000
66254,1564133366040000
66255,1564184960300000
66256,1564236555480000
66257,1564288151590000
66258,1564339748620000
66259,1564391346570000
66260,1564442945450000
66261,1564494545250000
66262,1564546145970000
66263,1564597747610000
66264,1564649350180000
66265,1564700953670000
66266,1564752558080000
66267,1564804163420000
66268,1564855769680000
66269,1564907376870000
66270,1564958984970000
66271,1565010594000000
66272,1565062203960000
66273,1565113814830000
66274,1565165426630000
66275,1565217039350000
66276,1565268653000000
66277,1565320267570000
66278,1565371883060000
66279,1565423499480000
66280,1565475116820000
66281,1565526735080000
66282,1565578354260000
66283,1565629974370000
66284,1565681595400000
66285,1565733217360000
66286,1565784840230000
66287,1565836464040000
66288,1565888088760000
66289,1565939714410000
66290,1565991340980000
66291,1566042968470000
66292,1566094596890000
66293,1566146226230000
66294,1566197856490000
66295,1566249487680000
66296,1566301119790000
66297,1566352752820000
66298,1566404386780000
66299,1566456021660000
66300,1566507657460000
66301,1566559294190000
66302,1566610931840000
66303,1566662570410000
66304,1566714209910000
66305,1566765850320000
66306,1566817491670000
66307,1566869133930000
66308,1566920777120000
66309,1566972421230000
66310,1567024066270000
66311,1567075712230000
66312,1567127359110000
66313,1567179006910000
66314,1567230655640000
66315,1567282305300000
66316,1567333955870000
66317,1567385607370000
66318,1567437259790000
66319,1567488913140000
66320,1567540567400000
66321,1567592222590000
66322,1567643878710000
66323,1567695535750000
66324,1567747193710000
66325,1567798852590000
66326,1567850512400000
66327,1567902173130000
66328,1567953834790000
66329,1568005497370000
66330,1568057160870000
66331,1568108825290000
66332,1568160490640000
66333,1568212156910000
66334,1568263824110000
66335,1568315492220000
66336,1568367161260000
66337,1568418831230000
66338,1568470502120000
66339,1568522173930000
66340,1568573846660000
66341,1568625520320000
66342,1568677194900000
66343,1568728870410000
66344,1568780546830000
66345,1568832224190000
66346,1568883902460000
66347,1568935581660000
66348,1568987261780000
66349,1569038942820000
66350,1569090624790000
66351,1569142307680000
66352,1569193991500000
66353,1569245676240000
66354,1569297361900000
66355,1569349048480000
66356,1569400735990000
66357,1569452424420000
66358,1569504113780000
66359,1569555804060000
66360,1569607495260000
66361,1569659187380000
66362,1569710880430000
66363,1569762574410000
66364,1569814269300000
66365,1569865965120000
66366,1569917661860000
66367,1569969359530000
66368,1570021058120000
66369,1570072757630000
66370,1570124458070000
66371,1570176159430000
66372,1570227861710000
66373,1570279564910000
66374,1570331269040000
66375,1570382974100000
66376,1570434680070000
66377,1570486386970000
66378,1570538094800000
66379,1570589803540000
66380,1570641513210000
66381,1570693223810000
66382,1570744935330000
66383,1570796647770000
66384,1570848361130000
66385,1570900075420000
66386,1570951790630000
66387,1571003506760000
66388,1571055223820000
66389,1571106941800000
66390,1571158660710000
66391,1571210380540000
66392,1571262101290000
66393,1571313822960000
66394,1571365545560000
66395,1571417269090000
66396,1571468993530000
66397,1571520718900000
66398,1571572445190000
66399,1571624172410000
66400,1571675900550000
66401,1571727629610000
66402,1571779359600000
66403,1571831090510000
66404,1571882822340000
66405,1571934555100000
66406,1571986288780000
66407,1572038023390000
66408,1572089758910000
66409,1572141495370000
66410,1572193232740000
66411,1572244971040000
66412,1572296710260000
66413,1572348450410000
66414,1572400191480000
66415,1572451933470000
66416,1572503676380000
66417,1572555420220000
66418,1572607164990000
66419,1572658910670000
66420,1572710657280000
66421,1572762404820000
66422,1572814153270000
66423,1572865902660000
66424,1572917652960000
66425,1572969404190000
66426,1573021156340000
66427,1573072909410000
66428,1573124663410000
66429,1573176418340000
66430,1573228174180000
66431,1573279930950000
66432,1573331688640000
66433,1573383447260000
66434,1573435206800000
66435,1573486967270000
66436,1573538728650000
66437,1573590490960000
66438,1573642254200000
66439,1573694018360000
66440,1573745783440000
66441,1573797549440000
66442,1573849316370000
66443,1573901084230000
66444,1573952853000000
66445,1574004622700000
66446,1574056393320000
66447,1574108164870000
66448,1574159937340000
66449,1574211710740000
66450,1574263485050000
66451,1574315260300000
66452,1574367036460000
66453,1574418813550000
66454,1574470591560000
66455,1574522370500000
66456,1574574150360000
66457,1574625931140000
66458,1574677712850000
66459,1574729495480000
66460,1574781279030000
66461,1574833063510000
66462,1574884848910000
66463,1574936635240000
66464,1574988422490000
66465,1575040210660000
66466,1575091999760000
66467,1575143789780000
66468,1575195580720000
66469,1575247372590000
66470,1575299165380000
66471,1575350959090000
66472,1575402753730000
66473,1575454549290000
66474,1575506345780000
66475,1575558143190000
66476,1575609941520000
66477,1575661740780000
66478,1575713540960000
66479,1575765342060000
66480,1575817144090000
66481,1575868947040000
66482,1575920750920000
66483,1575972555720000
66484,1576024361440000
66485,1576076168090000
66486,1576127975660000
66487,1576179784150000
66488,1576231593570000
66489,1576283403910000
66490,1576335215170000
66491,1576387027360000
66492,1576438840480000
66493,1576490654510000
66494,1576542469470000
66495,1576594285360000
66496,1576646102160000
66497,1576697919890000
66498,1576749738550000
66499,1576801558130000
66500,1576853378630000
66501,1576905200060000
66502,1576957022410000
66503,1577008845680000
66504,1577060669880000
66505,1577112495000000
66506,1577164321040000
66507,1577216148010000
66508,1577267975910000
66509,1577319804720000
66510,1577371634460000
66511,1577423465130000
66512,1577475296710000
66513,1577527129230000
66514,1577578962660000
66515,1577630797020000
66516,1577682632300000
66517,1577734468510000
66518,1577786305640000
66519,1577838143690000
66520,1577889982670000
66521,1577941822570000
66522,1577993663400000
66523,1578045505150000
66524,1578097347820000
66525,1578149191420000
66526,1578201035940000
66527,1578252881390000
66528,1578304727750000
66529,1578356575050000
66530,1578408423260000
66531,1578460272400000
66532,1578512122470000
66533,1578563973460000
66534,1578615825370000
66535,1578667678200000
66536,1578719531960000
66537,1578771386650000
66538,1578823242250000
66539,1578875098780000
66540,1578926956240000
66541,1578978814620000
66542,1579030673920000
66543,1579082534150000
66544,1579134395300000
66545,1579186257370000
66546,1579238120370000
66547,1579289984290000
66548,1579341849140000
66549,1579393714900000
66550,1579445581600000
66551,1579497449220000
66552,1579549317760000
66553,1579601187220000
66554,1579653057610000
66555,1579704928920000
66556,1579756801160000
66557,1579808674320000
66558,1579860548410000
66559,1579912423420000
66560,1579964299350000
66561,1580016176200000
66562,1580068053980000
66563,1580119932690000
66564,1580171812320000
66565,1580223692870000
66566,1580275574340000
66567,1580327456740000
66568,1580379340070000
66569,1580431224320000
66570,1580483109490000
66571,1580534995580000
66572,1580586882600000
66573,1580638770550000
66574,1580690659410000
66575,1580742549210000
66576,1580794439920000
66577,1580846331560000
66578,1580898224120000
66579,1580950117610000
66580,1581002012020000
66581,1581053907360000
66582,1581105803620000
66583,1581157700800000
66584,1581209598910000
66585,1581261497940000
66586,1581313397890000
66587,1581365298770000
66588,1581417200570000
66589,1581469103300000
66590,1581521006950000
66591,1581572911530000
66592,1581624817030000
66593,1581676723450000
66594,1581728630800000
66595,1581780539070000
66596,1581832448260000
66597,1581884358380000
66598,1581936269420000
66599,1581988181390000
66600,1582040094280000
66601,1582092008100000
66602,1582143922840000
66603,1582195838500000
66604,1582247755090000
66605,1582299672600000
66606,1582351591030000
66607,1582403510390000
66608,1582455430670000
66609,1582507351880000
66610,1582559274010000
66611,1582611197070000
66612,1582663121050000
66613,1582715045950000
66614,1582766971780000
66615,1582818898530000
66616,1582870826200000
66617,1582922754800000
66618,1582974684330000
66619,1583026614770000
66620,1583078546150000
66621,1583130478440000
66622,1583182411660000
66623,1583234345810000
66624,1583286280870000
66625,1583338216870000
66626,1583390153780000
66627,1583442091620000
66628,1583494030390000
66629,1583545970080000
66630,1583597910690000
66631,1583649852220000
66632,1583701794690000
66633,1583753738070000
66634,1583805682380000
66635,1583857627610000
66636,1583909573770000
66637,1583961520850000
66638,1584013468860000
66639,1584065417780000
66640,1584117367640000
66641,1584169318420000
66642,1584221270120000
66643,1584273222740000
66644,1584325176290000
66645,1584377130770000
66646,1584429086170000
66647,1584481042490000
66648,1584532999730000
66649,1584584957910000
66650,1584636917000000
66651,1584688877020000
66652,1584740837960000
66653,1584792799830000
66654,1584844762620000
66655,1584896726340000
66656,1584948690980000
66657,1585000656540000
66658,1585052623030000
66659,1585104590440000
66660,1585156558780000
66661,1585208528040000
66662,1585260498220000
66663,1585312469330000
66664,1585364441360000
66665,1585416414320000
66666,1585468388200000
66667,1585520363010000
66668,1585572338740000
66669,1585624315390000
66670,1585676292970000
66671,1585728271470000
66672,1585780250900000
66673,1585832231250000
66674,1585884212520000
66675,1585936194720000
66676,1585988177850000
66677,1586040161890000
66678,1586092146870000
66679,1586144132760000
66680,1586196119580000
66681,1586248107330000
66682,1586300096000000
66683,1586352085590000
66684,1586404076110000
66685,1586456067550000
66686,1586508059910000
66687,1586560053200000
66688,1586612047420000
66689,1586664042560000
66690,1586716038620000
66691,1586768035600000
66692,1586820033520000
66693,1586872032350000
66694,1586924032110000
66695,1586976032790000
66696,1587028034400000
66697,1587080036930000
66698,1587132040390000
66699,1587184044770000
66700,1587236050080000
66701,1587288056310000
66702,1587340063460000
66703,1587392071540000
66704,1587444080540000
66705,1587496090470000
66706,1587548101320000
66707,1587600113090000
66708,1587652125790000
66709,1587704139420000
66710,1587756153960000
66711,1587808169440000
66712,1587860185830000
66713,1587912203150000
66714,1587964221400000
66715,1588016240570000
66716,1588068260660000
66717,1588120281680000
66718,1588172303620000
66719,1588224326490000
66720,1588276350280000
66721,1588328375000000
66722,1588380400630000
66723,1588432427200000
66724,1588484454690000
66725,1588536483100000
66726,1588588512440000
66727,1588640542700000
66728,1588692573880000
66729,1588744605990000
66730,1588796639030000
66731,1588848672990000
66732,1588900707870000
66733,1588952743680000
66734,1589004780410000
66735,1589056818070000
66736,1589108856650000
66737,1589160896150000
66738,1589212936580000
66739,1589264977930000
66740,1589317020210000
66741,1589369063410000
66742,1589421107540000
66743,1589473152590000
66744,1589525198570000
66745,1589577245470000
66746,1589629293290000
66747,1589681342040000
66748,1589733391710000
66749,1589785442310000
66750,1589837493830000
66751,1589889546280000
66752,1589941599650000
66753,1589993653940000
66754,1590045709160000
66755,1590097765310000
66756,1590149822380000
66757,1590201880370000
66758,1590253939290000
66759,1590305999130000
66760,1590358059890000
66761,1590410121580000
66762,1590462184200000
66763,1590514247740000
66764,1590566312200000
66765,1590618377590000
66766,1590670443900000
66767,1590722511140000
66768,1590774579300000
66769,1590826648390000
66770,1590878718400000
66771,1590930789330000
66772,1590982861190000
66773,1591034933970000
66774,1591087007680000
66775,1591139082320000
66776,1591191157870000
66777,1591243234350000
66778,1591295311760000
66779,1591347390090000
66780,1591399469350000
66781,1591451549530000
66782,1591503630630000
66783,1591555712660000
66784,1591607795610000
66785,1591659879490000
66786,1591711964290000
66787,1591764050020000
66788,1591816136670000
66789,1591868224240000
66790,1591920312740000
66791,1591972402170000
66792,1592024492520000
66793,1592076583790000
66794,1592128675990000
66795,1592180769110000
66796,1592232863160000
66797,1592284958130000
66798,1592337054020000
66799,1592389150840000
66800,1592441248590000
66801,1592493347260000
66802,1592545446850000
66803,1592597547370000
66804,1592649648810000
66805,1592701751180000
66806,1592753854470000
66807,1592805958690000
66808,1592858063830000
66809,1592910169900000
66810,1592962276890000
66811,1593014384800000
66812,1593066493640000
66813,1593118603410000
66814,1593170714090000
66815,1593222825710000
66816,1593274938250000
66817,1593327051710000
66818,1593379166100000
66819,1593431281410000
66820,1593483397640000
66821,1593535514800000
66822,1593587632890000
66823,1593639751900000
